Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Assurance,O
Web,PROPN,compound,Applications,B-SKILL
Applications,PROPN,conj,Assurance,E-SKILL
",",PUNCT,punct,Applications,O
SDLC,PROPN,appos,Applications,S-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,Work,E-LEVEL
in,ADP,prep,Work,O
ExpressJS,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,ExpressJS,O
JQuery,PROPN,npadvmod,ExpressJS,S-SKILL
",",PUNCT,punct,JQuery,O
C++,PROPN,conj,JQuery,S-SKILL
0,0,0,0,0
Solid,ADJ,ROOT,Solid,S-LEVEL
at,ADP,prep,Solid,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Analysis,O
Scrum,PROPN,conj,Analysis,S-SKILL
",",PUNCT,punct,Scrum,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,appos,Analysis,E-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
at,ADP,prep,experience,O
Test,PROPN,compound,Automation,B-SKILL
Automation,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Automation,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,conj,Automation,E-SKILL
",",PUNCT,punct,Engineering,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,conj,Engineering,E-SKILL
0,0,0,0,0
Proficiency,NOUN,ROOT,Proficiency,S-LEVEL
in,ADP,prep,Proficiency,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Management,O
Testing,PROPN,conj,Management,S-SKILL
",",PUNCT,punct,Testing,O
Automated,PROPN,compound,Software,B-SKILL
Software,PROPN,compound,Testing,M-SKILL
Testing,PROPN,dobj,Proficiency,E-SKILL
0,0,0,0,0
Understanding,VERB,ROOT,Understanding,S-LEVEL
at,ADP,prep,Understanding,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Assurance,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,conj,Assurance,E-SKILL
",",PUNCT,punct,Engineering,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,pobj,at,E-SKILL
0,0,0,0,0
Solid,ADJ,ROOT,Solid,S-LEVEL
of,ADP,prep,Solid,O
JQuery,NOUN,pobj,of,S-SKILL
",",PUNCT,punct,JQuery,O
ReactJS,PROPN,appos,JQuery,S-SKILL
",",PUNCT,punct,JQuery,O
Javascript,NOUN,dobj,Solid,S-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,in,E-LEVEL
in,ADP,prep,Work,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Assurance,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,conj,Assurance,E-SKILL
",",PUNCT,punct,Engineering,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,conj,Engineering,E-SKILL
0,0,0,0,0
Excellent,ADJ,ROOT,Excellent,S-LEVEL
in,ADP,prep,Excellent,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Engineering,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Engineering,E-SKILL
",",PUNCT,punct,Excellent,O
Agile,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,appos,Excellent,E-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
of,ADP,prep,Strong,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Analysis,O
SDLC,PROPN,conj,Analysis,S-SKILL
",",PUNCT,punct,SDLC,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,appos,Analysis,E-SKILL
0,0,0,0,0
HTML,NOUN,ROOT,HTML,S-SKILL
",",PUNCT,punct,HTML,O
ASP.NET,NOUN,conj,HTML,S-SKILL
",",PUNCT,punct,ASP.NET,O
C#,PROPN,appos,HTML,S-SKILL
0,0,0,0,0
Ability,NOUN,ROOT,Ability,S-LEVEL
of,ADP,prep,Ability,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Ability,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,appos,Ability,E-SKILL
",",PUNCT,punct,Analysis,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,conj,Analysis,E-SKILL
0,0,0,0,0
Advanced,VERB,ROOT,Advanced,S-LEVEL
at,ADP,prep,Advanced,O
ASP.NET,NOUN,pobj,at,S-SKILL
",",PUNCT,punct,ASP.NET,O
ReactJS,PROPN,conj,ASP.NET,S-SKILL
",",PUNCT,punct,ReactJS,O
ExpressJS,PROPN,appos,ASP.NET,S-SKILL
0,0,0,0,0
Proficiency,NOUN,ROOT,Proficiency,S-LEVEL
of,ADP,prep,Proficiency,O
C++,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,C++,O
C#,PROPN,npadvmod,C++,S-SKILL
",",PUNCT,punct,C#,O
CSS,NOUN,appos,C++,S-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
in,ADP,prep,Strong,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Engineering,O
CMMI,PROPN,conj,Engineering,S-SKILL
",",PUNCT,punct,CMMI,O
Performance,NOUN,compound,Testing,B-SKILL
Testing,PROPN,appos,Engineering,E-SKILL
0,0,0,0,0
Advanced,ADJ,ROOT,Advanced,S-LEVEL
in,ADP,prep,Advanced,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Assurance,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Assurance,E-SKILL
",",PUNCT,punct,Management,O
Agile,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
in,ADP,prep,Strong,O
MVC,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,MVC,O
Bootstrap,VERB,conj,MVC,S-SKILL
",",PUNCT,punct,Bootstrap,O
Bootstrap,VERB,appos,MVC,S-SKILL
0,0,0,0,0
Proficiency,NOUN,ROOT,Proficiency,S-LEVEL
in,ADP,prep,Proficiency,O
SDLC,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,Proficiency,O
Web,NOUN,compound,Applications,B-SKILL
Applications,PROPN,npadvmod,Proficiency,E-SKILL
",",PUNCT,punct,Applications,O
Automated,PROPN,compound,Software,B-SKILL
Software,PROPN,compound,Testing,M-SKILL
Testing,PROPN,conj,Applications,E-SKILL
0,0,0,0,0
Advanced,ADJ,ROOT,Advanced,S-LEVEL
at,ADP,prep,Advanced,O
Performance,PROPN,compound,Testing,B-SKILL
Testing,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Analysis,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,npadvmod,Advanced,E-SKILL
",",PUNCT,punct,Analysis,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,appos,Analysis,E-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,of,E-LEVEL
of,ADP,prep,Work,O
Web,NOUN,compound,Applications,B-SKILL
Applications,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Applications,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,conj,Applications,E-SKILL
",",PUNCT,punct,Assurance,O
Automation,NOUN,appos,Applications,S-SKILL
0,0,0,0,0
Advanced,ADJ,ROOT,Advanced,S-LEVEL
at,ADP,prep,Advanced,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Engineering,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,conj,Engineering,E-SKILL
",",PUNCT,punct,Analysis,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Analysis,E-SKILL
0,0,0,0,0
Good,ADJ,ROOT,Good,S-LEVEL
at,ADP,prep,Good,O
SDLC,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,SDLC,O
Scrum,PROPN,nmod,Scrum,S-SKILL
",",PUNCT,punct,Scrum,O
Scrum,PROPN,appos,SDLC,S-SKILL
0,0,0,0,0
Proficiency,NOUN,ROOT,Proficiency,S-LEVEL
at,ADP,prep,Proficiency,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Engineering,O
SDLC,PROPN,conj,Engineering,S-SKILL
",",PUNCT,punct,SDLC,O
Scrum,PROPN,appos,SDLC,S-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
at,ADP,prep,experience,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Management,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Development,O
Automation,NOUN,conj,Development,S-SKILL
0,0,0,0,0
Proficiency,NOUN,ROOT,Proficiency,S-LEVEL
in,ADP,prep,Proficiency,O
C++,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,C++,O
Bootstrap,NOUN,conj,C++,S-SKILL
",",PUNCT,punct,Bootstrap,O
Bootstrap,VERB,dobj,Proficiency,S-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
at,ADP,prep,Strong,O
Automated,PROPN,compound,Software,B-SKILL
Software,PROPN,compound,Testing,M-SKILL
Testing,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Testing,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,conj,Testing,E-SKILL
",",PUNCT,punct,Cases,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,NOUN,pobj,at,E-SKILL
0,0,0,0,0
Proficiency,NOUN,ROOT,Proficiency,S-LEVEL
at,ADP,prep,Proficiency,O
AgularJS,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,Proficiency,O
Javascript,PROPN,appos,Proficiency,S-SKILL
",",PUNCT,punct,Javascript,O
Java,PROPN,appos,Javascript,S-SKILL
0,0,0,0,0
Understanding,VERB,advcl,Analysis,S-LEVEL
in,ADP,prep,Understanding,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,pobj,in,E-SKILL
",",PUNCT,punct,Analysis,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,ROOT,Analysis,E-SKILL
",",PUNCT,punct,Analysis,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,appos,Analysis,E-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
in,ADP,prep,experience,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Engineering,O
Test,PROPN,compound,Cases,B-SKILL
Cases,NOUN,conj,Engineering,E-SKILL
",",PUNCT,punct,Cases,O
Performance,NOUN,compound,Testing,B-SKILL
Testing,PROPN,conj,Cases,E-SKILL
0,0,0,0,0
Ability,NOUN,ROOT,Ability,S-LEVEL
of,ADP,prep,Ability,O
Web,PROPN,compound,Applications,B-SKILL
Applications,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Applications,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,conj,Applications,E-SKILL
",",PUNCT,punct,Assurance,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,appos,Ability,E-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
in,ADP,prep,experience,O
Test,PROPN,compound,Automation,B-SKILL
Automation,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Automation,O
System,PROPN,compound,Testing,B-SKILL
Testing,PROPN,conj,Automation,E-SKILL
",",PUNCT,punct,Testing,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,NOUN,conj,Testing,E-SKILL
0,0,0,0,0
Understanding,VERB,ROOT,Understanding,S-LEVEL
in,ADP,prep,Understanding,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Management,O
Scrum,PROPN,conj,Management,S-SKILL
",",PUNCT,punct,Scrum,O
Performance,PROPN,compound,Testing,B-SKILL
Testing,PROPN,appos,Management,E-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
of,ADP,prep,experiences,O
CMMI,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,CMMI,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,conj,CMMI,E-SKILL
",",PUNCT,punct,Cases,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,NOUN,conj,Cases,E-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
of,ADP,prep,experiences,O
Scrum,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,Scrum,O
Scrum,PROPN,conj,Scrum,S-SKILL
",",PUNCT,punct,Scrum,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,appos,Scrum,E-SKILL
0,0,0,0,0
Advanced,VERB,ROOT,Advanced,S-LEVEL
at,ADP,prep,Advanced,O
Python,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,Python,O
ReactJS,PROPN,appos,Python,S-SKILL
0,0,0,0,0
Good,ADJ,ROOT,Good,S-LEVEL
in,ADP,prep,Good,O
Web,NOUN,compound,Applications,B-SKILL
Applications,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Applications,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Applications,E-SKILL
",",PUNCT,punct,Management,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Advanced,VERB,advcl,Analysis,S-LEVEL
at,ADP,prep,Advanced,O
Testing,NOUN,pobj,at,S-SKILL
",",PUNCT,punct,Analysis,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,ROOT,Analysis,E-SKILL
",",PUNCT,punct,Analysis,O
CMMI,PROPN,npadvmod,Analysis,S-SKILL
0,0,0,0,0
Knowledge,NOUN,ROOT,Knowledge,S-LEVEL
of,ADP,prep,Knowledge,O
Performance,PROPN,compound,Testing,B-SKILL
Testing,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Testing,O
Automated,PROPN,compound,Software,B-SKILL
Software,PROPN,compound,Testing,M-SKILL
Testing,PROPN,conj,Testing,E-SKILL
",",PUNCT,punct,Testing,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,appos,Knowledge,E-SKILL
0,0,0,0,0
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,ROOT,Management,E-SKILL
",",PUNCT,punct,Management,O
Test,PROPN,compound,Automation,B-SKILL
Automation,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Automation,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,appos,Management,E-SKILL
0,0,0,0,0
Advanced,ADJ,ROOT,Advanced,S-LEVEL
in,ADP,prep,Advanced,O
SQL,PROPN,compound,Query,B-SKILL
Query,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Query,O
MySQL,PROPN,conj,Query,S-SKILL
",",PUNCT,punct,MySQL,O
SQL,PROPN,compound,Query,B-SKILL
Query,NOUN,appos,Query,E-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
at,ADP,prep,Strong,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Management,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,npadvmod,Management,E-SKILL
0,0,0,0,0
Solid,ADJ,ROOT,Solid,S-LEVEL
at,ADP,prep,Solid,O
MVC,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,MVC,O
JQuery,PROPN,npadvmod,MVC,S-SKILL
",",PUNCT,punct,JQuery,O
HTML,NOUN,appos,MVC,S-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
in,ADP,prep,experience,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Assurance,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,conj,Assurance,E-SKILL
",",PUNCT,punct,Development,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,NOUN,ROOT,Analysis,E-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
at,ADP,prep,experiences,O
ExpressJS,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,ExpressJS,O
ASP.NET,PROPN,appos,ExpressJS,S-SKILL
",",PUNCT,punct,ASP.NET,O
HTML,NOUN,conj,ASP.NET,S-SKILL
0,0,0,0,0
Advanced,PROPN,ROOT,Advanced,S-LEVEL
of,ADP,prep,Advanced,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Methodologies,O
Software,PROPN,compound,Development,B-SKILL
Development,PROPN,conj,Methodologies,E-SKILL
",",PUNCT,punct,Development,O
Test,PROPN,compound,Management,B-SKILL
Management,NOUN,conj,Development,E-SKILL
0,0,0,0,0
Solid,ADJ,ROOT,Solid,S-LEVEL
of,ADP,prep,Solid,O
C++,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,C++,O
Javascript,NOUN,appos,C++,S-SKILL
0,0,0,0,0
Strong,ADJ,amod,experiences,B-LEVEL
experiences,NOUN,ROOT,experiences,E-LEVEL
at,ADP,prep,experiences,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Analysis,O
Automation,PROPN,conj,Analysis,S-SKILL
",",PUNCT,punct,Automation,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,appos,Analysis,E-SKILL
0,0,0,0,0
Knowledge,NOUN,ROOT,Knowledge,S-LEVEL
at,ADP,prep,Knowledge,O
Agile,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Management,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Management,O
Agile,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,appos,Knowledge,E-SKILL
0,0,0,0,0
Solid,ADJ,ROOT,Solid,S-LEVEL
in,ADP,prep,Solid,O
MVC,PROPN,pobj,in,S-SKILL
",",PUNCT,punct,MVC,O
JQuery,PROPN,conj,MVC,S-SKILL
",",PUNCT,punct,JQuery,O
Linq,PROPN,appos,MVC,S-SKILL
0,0,0,0,0
Proficiency,PROPN,ROOT,Proficiency,S-LEVEL
of,ADP,prep,Proficiency,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Proficiency,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,PROPN,conj,Proficiency,E-SKILL
",",PUNCT,punct,Methodologies,O
CMMI,PROPN,conj,Methodologies,S-SKILL
0,0,0,0,0
Ability,NOUN,ROOT,Ability,S-LEVEL
of,ADP,prep,Ability,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Management,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Management,E-SKILL
",",PUNCT,punct,Management,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Understanding,VERB,advcl,Analysis,S-LEVEL
in,ADP,prep,Understanding,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Analysis,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,ROOT,Analysis,E-SKILL
",",PUNCT,punct,Analysis,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,NOUN,appos,Analysis,E-SKILL
0,0,0,0,0
Good,ADJ,ROOT,Good,S-LEVEL
in,ADP,prep,Good,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Assurance,O
Performance,PROPN,compound,Testing,B-SKILL
Testing,PROPN,conj,Assurance,E-SKILL
",",PUNCT,punct,Testing,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,dobj,Good,E-SKILL
0,0,0,0,0
Intermediate,PROPN,ROOT,Intermediate,S-LEVEL
in,ADP,prep,Intermediate,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Methodologies,O
Software,PROPN,compound,Management,B-SKILL
Project,PROPN,compound,Management,M-SKILL
Management,PROPN,conj,Methodologies,E-SKILL
",",PUNCT,punct,Management,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Understanding,VERB,ROOT,Understanding,S-LEVEL
of,ADP,prep,Understanding,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Engineering,O
SDLC,PROPN,conj,Engineering,S-SKILL
",",PUNCT,punct,SDLC,O
Automation,NOUN,conj,SDLC,S-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
at,ADP,prep,Strong,O
Mobile,PROPN,compound,Applications,B-SKILL
Applications,PROPN,pobj,at,E-SKILL
",",PUNCT,punct,Applications,O
Test,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Applications,E-SKILL
",",PUNCT,punct,Management,O
Scrum,PROPN,appos,Management,S-SKILL
0,0,0,0,0
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,PROPN,ROOT,Analysis,E-SKILL
",",PUNCT,punct,Analysis,O
Automated,PROPN,compound,Software,B-SKILL
Software,PROPN,compound,Testing,M-SKILL
Testing,PROPN,conj,Analysis,E-SKILL
",",PUNCT,punct,Testing,O
Performance,NOUN,compound,Testing,B-SKILL
Testing,PROPN,appos,Testing,E-SKILL
0,0,0,0,0
Knowledge,NOUN,ROOT,Knowledge,S-LEVEL
of,ADP,prep,Knowledge,O
ReactJS,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,ReactJS,O
C#,PROPN,npadvmod,Knowledge,S-SKILL
",",PUNCT,punct,C#,O
Bootstrap,VERB,appos,Knowledge,S-SKILL
0,0,0,0,0
Knowledge,NOUN,ROOT,Knowledge,S-LEVEL
of,ADP,prep,Knowledge,O
HTML,PROPN,pobj,of,B-SKILL
5,NUM,nummod,HTML,E-SKILL
",",PUNCT,punct,HTML,O
ExpressJS,PROPN,conj,HTML,S-SKILL
",",PUNCT,punct,ExpressJS,O
ExpressJS,PROPN,appos,ExpressJS,S-SKILL
0,0,0,0,0
Strong,ADJ,ROOT,Strong,S-LEVEL
in,ADP,prep,Strong,O
Software,PROPN,compound,Engineering,B-SKILL
Engineering,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Engineering,O
Automation,PROPN,conj,Engineering,S-SKILL
",",PUNCT,punct,Automation,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,dobj,Strong,E-SKILL
0,0,0,0,0
Intermediate,PROPN,ROOT,Intermediate,S-LEVEL
in,ADP,prep,Intermediate,O
Test,PROPN,compound,Automation,B-SKILL
Automation,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Intermediate,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,PROPN,conj,Intermediate,E-SKILL
",",PUNCT,punct,Methodologies,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,Methodologies,E-SKILL
0,0,0,0,0
Excellent,ADJ,ROOT,Excellent,S-LEVEL
at,ADP,prep,Excellent,O
Bootstrap,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,Bootstrap,O
Python,PROPN,nmod,ASP.NET,S-SKILL
",",PUNCT,punct,Python,O
ASP.NET,NOUN,appos,Bootstrap,S-SKILL
0,0,0,0,0
Understanding,VERB,ROOT,Understanding,S-LEVEL
of,ADP,prep,Understanding,O
ExpressJS,PROPN,pobj,of,S-SKILL
",",PUNCT,punct,ExpressJS,O
C++,PROPN,appos,ExpressJS,S-SKILL
",",PUNCT,punct,C++,O
ASP.NET,NOUN,conj,C++,S-SKILL
0,0,0,0,0
Ability,NOUN,ROOT,Ability,S-LEVEL
in,ADP,prep,Ability,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Management,O
SDLC,PROPN,conj,Management,S-SKILL
",",PUNCT,punct,SDLC,O
Testing,NOUN,acl,Ability,S-SKILL
0,0,0,0,0
Work,VERB,ROOT,Work,B-LEVEL
effectively,ADV,advmod,at,E-LEVEL
at,ADP,prep,Work,O
CMMI,PROPN,pobj,at,S-SKILL
",",PUNCT,punct,CMMI,O
Project,PROPN,compound,Management,B-SKILL
Management,PROPN,conj,CMMI,E-SKILL
",",PUNCT,punct,Management,O
Software,PROPN,compound,Assurance,B-SKILL
Quality,PROPN,compound,Assurance,M-SKILL
Assurance,PROPN,conj,Management,E-SKILL
0,0,0,0,0
Work,VERB,advcl,Analysis,B-LEVEL
effectively,ADV,advmod,at,E-LEVEL
at,ADP,prep,Work,O
Test,NOUN,compound,Cases,B-SKILL
Cases,NOUN,pobj,at,E-SKILL
",",PUNCT,punct,Analysis,O
Requirements,PROPN,compound,Analysis,B-SKILL
Analysis,NOUN,ROOT,Analysis,E-SKILL
0,0,0,0,0
Depth,NOUN,compound,experience,B-LEVEL
experience,NOUN,ROOT,experience,E-LEVEL
in,ADP,prep,experience,O
Quality,PROPN,compound,Assurance,B-SKILL
Assurance,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,Assurance,O
Web,NOUN,compound,Applications,B-SKILL
Applications,PROPN,conj,Assurance,E-SKILL
",",PUNCT,punct,Applications,O
Web,NOUN,compound,Applications,B-SKILL
Applications,NOUN,conj,Applications,E-SKILL
0,0,0,0,0
Strong,ADJ,advcl,Methodologies,S-LEVEL
of,ADP,prep,Strong,O
Team,PROPN,compound,Management,B-SKILL
Management,PROPN,pobj,of,E-SKILL
",",PUNCT,punct,Methodologies,O
Agile,PROPN,compound,Methodologies,B-SKILL
Methodologies,PROPN,ROOT,Methodologies,E-SKILL
",",PUNCT,punct,Methodologies,O
Automated,PROPN,compound,Software,B-SKILL
