LANGUAGES,NOUN,ROOT,LANGUAGES,O
Insurance,PROPN,compound,Application,O
Application,PROPN,compound,Polisy,O
"VIAS,",PROPN,compound,Polisy,O
Polisy,PROPN,ROOT,Polisy,O
400,NUM,nummod,Polisy,O
0,0,0,0,0
CRM,PROPN,compound,"SugarCRM,",O
"VTiger,",PROPN,compound,"SugarCRM,",O
"SugarCRM,",PROPN,ROOT,"SugarCRM,",O
Ms.,PROPN,compound,Dynamics,O
Dynamics,PROPN,compound,CRM,O
CRM,PROPN,dobj,"SugarCRM,",O
0,0,0,0,0
CA-CMDB,PROPN,nsubj,Holcim,O
Holcim,PROPN,ROOT,Holcim,O
ITIL,PROPN,compound,v3,O
v3,DET,compound,Helpdesk,O
Helpdesk,PROPN,compound,system,O
system,NOUN,dobj,Holcim,O
0,0,0,0,0
Dairy,PROPN,compound,Point,O
Farm,PROPN,compound,Point,O
Point,PROPN,ROOT,Point,O
Of,ADP,prep,Point,O
Sales,PROPN,compound,handheld,O
POS,PROPN,compound,handheld,O
"counter,",PROPN,nmod,handheld,O
HHT,PROPN,nmod,handheld,O
"scanner,",NOUN,compound,weight,O
weight,VERB,nmod,handheld,O
"scale,",ADJ,amod,handheld,O
handheld,NOUN,pobj,Of,O
0,0,0,0,0
Thanglongreal,PROPN,nsubj,websites,O
websites,NOUN,ROOT,websites,O
"Update,",VERB,nmod,"content,",O
edit,VERB,compound,"content,",O
"content,",PROPN,nsubj,develop,O
develop,VERB,advcl,websites,O
0,0,0,0,0
Excel,PROPN,compound,multi-Macro,O
multi-Macro,NOUN,ROOT,multi-Macro,O
for,ADP,prep,multi-Macro,O
Jardine,PROPN,compound,Logistics,O
Logistics,PROPN,pobj,for,S-SKILL
extra,ADJ,amod,tools,O
tools,NOUN,appos,multi-Macro,O
by,ADP,prep,tools,O
Excel,PROPN,compound,VBA,O
VBA,PROPN,pobj,by,O
0,0,0,0,0
ERP,PROPN,compound,AX,S-SKILL
"SAP,",PROPN,compound,AX,O
Ms.,PROPN,compound,AX,O
Dynamics,PROPN,compound,AX,O
AX,PROPN,ROOT,AX,O
0,0,0,0,0
Sharepoint,PROPN,compound,Development,S-SKILL
Portal,PROPN,compound,Development,O
Development,PROPN,ROOT,Development,O
0,0,0,0,0
PROFESSIONAL,ADJ,compound,MAJOR,O
MAJOR,PROPN,ROOT,MAJOR,O
0,0,0,0,0
,PROPN,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
of,ADP,prep,Experience,O
managing,VERB,pcomp,of,B-SKILL
the,DET,det,department,M-SKILL
Software,PROPN,nmod,Production,M-SKILL
Production,PROPN,nmod,department,E-SKILL
and,CCONJ,cc,Production,O
Operation,PROPN,conj,Production,O
department,NOUN,dobj,managing,O
0,0,0,0,0
,PROPN,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
in,ADP,prep,Experience,O
project,NOUN,compound,management,B-SKILL
management,NOUN,pobj,in,E-SKILL
:,PUNCT,punct,Experience,O
Agile,PROPN,compound,Scrum,B-SKILL
Scrum,PROPN,appos,Experience,E-SKILL
",",PUNCT,punct,Scrum,O
Jira,PROPN,conj,Scrum,S-SKILL
",",PUNCT,punct,Jira,O
Microsoft,PROPN,compound,Project,B-SKILL
Project,PROPN,appos,Jira,E-SKILL
0,0,0,0,0
,PROPN,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
in,ADP,prep,Experience,O
training,NOUN,pobj,in,O
and,CCONJ,cc,training,O
presentation,NOUN,conj,training,O
about,ADP,prep,training,O
software,NOUN,compound,development,O
development,NOUN,pobj,about,O
0,0,0,0,0
,PROPN,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
in,ADP,prep,Experience,O
mobile,NOUN,amod,UI,O
and,CCONJ,cc,mobile,O
web,NOUN,conj,mobile,O
development:,VERB,nmod,UI,O
UX,PROPN,compound,UI,B-SKILL
UI,PROPN,pobj,in,E-SKILL
",",PUNCT,punct,UI,O
NoSQL,PROPN,conj,UI,S-SKILL
",",PUNCT,punct,NoSQL,O
MySQL,PROPN,conj,NoSQL,S-SKILL
",",PUNCT,punct,MySQL,O
MSSQL,PROPN,compound,Server,B-SKILL
Server,PROPN,conj,MySQL,E-SKILL
",",PUNCT,punct,Server,O
Solr,PROPN,conj,Server,S-SKILL
",",PUNCT,punct,Solr,O
UML,PROPN,conj,Solr,S-SKILL
",",PUNCT,punct,UML,O
PHP,PROPN,conj,UML,S-SKILL
",",PUNCT,punct,PHP,O
.NET,NOUN,conj,PHP,S-SKILL
",",PUNCT,punct,Experience,O
HTML,PROPN,npadvmod,Experience,S-SKILL
",",PUNCT,punct,HTML,O
"Angular,",PROPN,compound,JavaScript,O
JavaScript,PROPN,conj,HTML,S-SKILL
",",PUNCT,punct,JavaScript,O
CSS,PROPN,conj,JavaScript,S-SKILL
",",PUNCT,punct,CSS,O
GIT,PROPN,appos,CSS,S-SKILL
0,0,0,0,0
,PROPN,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
in,ADP,prep,Experience,O
Research,PROPN,pobj,in,O
and,CCONJ,cc,Research,O
Development,PROPN,conj,Research,O
for,ADP,prep,Experience,O
Online,PROPN,compound,Business,B-SKILL
Business,PROPN,pobj,for,E-SKILL
",",PUNCT,punct,Business,O
E-Learning,NOUN,npadvmod,Business,S-SKILL
",",PUNCT,punct,Experience,O
0,0,0,0,0
Social,PROPN,compound,"Media,",O
"Media,",PROPN,ROOT,"Media,",O
Big,PROPN,compound,Data,B-SKILL
Data,PROPN,appos,"Media,",E-SKILL
",",PUNCT,punct,Data,O
Production,PROPN,conj,Data,B-SKILL
and,CCONJ,cc,Production,M-SKILL
Operation,PROPN,compound,Management,M-SKILL
Management,PROPN,conj,Production,E-SKILL
",",PUNCT,punct,Data,O
Business,PROPN,compound,Mapping,B-SKILL
Process,PROPN,compound,Mapping,M-SKILL
Mapping,PROPN,conj,Data,E-SKILL
",",PUNCT,punct,Mapping,O
DevOps,PROPN,conj,Mapping,S-SKILL
",",PUNCT,punct,Mapping,O
Microservices,PROPN,conj,Mapping,S-SKILL
",",PUNCT,punct,Microservices,O
Continuous,PROPN,compound,"Improvement,",O
"Improvement,",PROPN,conj,Microservices,O
0,0,0,0,0
Continuous,ADJ,amod,Management,O
"Integration,",PROPN,dobj,Continuous,O
Continuous,ADJ,compound,Management,O
"Delivery,",PROPN,compound,Management,O
IT,PROPN,compound,Operation,O
Operation,PROPN,nmod,Management,O
"Excellence,",PROPN,nummod,Operation,O
IT,PROPN,compound,Management,B-SKILL
Management,PROPN,nsubj,Change,E-SKILL
",",PUNCT,punct,Management,O
ITIL,PROPN,conj,Management,S-SKILL
",",PUNCT,punct,Management,O
Change,NOUN,ROOT,Change,O
"Management,",PUNCT,compound,Lean,O
Lean,ADJ,dobj,Change,S-SKILL
",",PUNCT,punct,Lean,O
Kanban,PROPN,conj,Lean,S-SKILL
",",PUNCT,punct,Kanban,O
Kaizen,PROPN,npadvmod,Kanban,S-SKILL
.,PUNCT,punct,Change,O
0,0,0,0,0
SKILLS,NOUN,ROOT,SKILLS,O
and,CCONJ,cc,SKILLS,O
ABILITIES,NOUN,conj,SKILLS,O
0,0,0,0,0
English,ADJ,ROOT,English,S-SKILL
skills:,NOUN,nmod,English,O
0,0,0,0,0
,PROPN,compound,Reading,O
Reading,VERB,ROOT,Reading,O
and,CCONJ,cc,Reading,O
Writing,VERB,conj,Reading,O
equivalent,ADJ,amod,Reading,O
to,ADP,prep,equivalent,O
TOEIC,PROPN,pobj,to,S-SKILL
800,NUM,nummod,TOEIC,O
.,PUNCT,punct,Reading,O
0,0,0,0,0
,PROPN,compound,Speaking,O
Speaking,VERB,ROOT,Speaking,O
and,CCONJ,cc,Speaking,O
Listening:,PROPN,compound,fluency,O
fluency,NOUN,conj,Speaking,S-LEVEL
.,PUNCT,punct,Speaking,O
0,0,0,0,0
TYPICAL,ADJ,amod,CHARACTERISTICS,O
CHARACTERISTICS,NOUN,ROOT,CHARACTERISTICS,O
0,0,0,0,0
Easily,ADV,advmod,getting,O
getting,VERB,ROOT,getting,O
along,PART,prt,getting,O
with,ADP,prep,getting,O
other,ADJ,pobj,with,O
people.,NOUN,punct,getting,O
0,0,0,0,0
Ability,NOUN,ROOT,Ability,O
to,PART,aux,work,O
work,VERB,acl,Ability,O
well,ADV,advmod,work,O
under,ADP,prep,work,O
high,ADJ,amod,pressure.,S-LEVEL
pressure.,NOUN,pobj,under,O
0,0,0,0,0
Quickly,ADV,advmod,adapted,O
get,VERB,auxpass,adapted,O
adapted,VERB,ROOT,adapted,O
with,ADP,prep,adapted,O
new,ADJ,amod,environment.,O
environment.,NOUN,pobj,with,O
0,0,0,0,0
Self-directed,ADJ,amod,research.,O
research.,NOUN,ROOT,research.,O
0,0,0,0,0
PERSONAL,PROPN,amod,PROFILE,O
PROFILE,PROPN,ROOT,PROFILE,O
0,0,0,0,0
-,PUNCT,punct,Easy,O
Easy,ADJ,advmod,adapt,O
to,PART,aux,adapt,O
adapt,VERB,csubj,withstands,O
to,ADP,prep,adapt,O
the,DET,det,"environment,",O
new,ADJ,amod,"environment,",O
"environment,",NOUN,pobj,to,O
withstands,VERB,ROOT,withstands,O
high,ADJ,amod,pressure,S-LEVEL
pressure,NOUN,dobj,withstands,O
"job,",NOUN,nsubj,stop,O
do,VERB,aux,stop,O
not,ADV,neg,stop,O
stop,VERB,conj,withstands,O
learning,VERB,xcomp,stop,O
and,CCONJ,cc,learning,O
"self-improvement,",NOUN,conj,learning,O
work,NOUN,compound,"hard,",O
"hard,",X,npadvmod,careful,O
careful,ADJ,ROOT,careful,O
and,CCONJ,cc,careful,O
ability,VERB,conj,careful,O
to,PART,aux,work,O
work,VERB,acl,ability,O
independently,ADV,advmod,work,O
as,ADV,advmod,as,O
well,ADV,advmod,as,O
as,ADP,cc,work,O
team,NOUN,dep,careful,O
0,0,0,0,0
Languages,NOUN,ROOT,Languages,O
:,PUNCT,punct,Languages,O
0,0,0,0,0
Basic,ADJ,amod,writing,S-LEVEL
"reading,",PROPN,amod,writing,O
writing,NOUN,ROOT,writing,O
in,ADP,prep,writing,O
English,PROPN,pobj,in,S-SKILL
for,ADP,prep,writing,O
IT.,NOUN,pobj,for,O
0,0,0,0,0
KEY,PROPN,compound,SKILLS,O
SKILLS,NOUN,ROOT,SKILLS,O
0,0,0,0,0
,PROPN,compound,Ability,O
Ability,NOUN,ROOT,Ability,O
to,PART,prep,Ability,O
self-train,VERB,pobj,to,O
0,0,0,0,0
,PROPN,compound,Teamwork,O
Teamwork,PROPN,ROOT,Teamwork,S-SKILL
and,CCONJ,cc,Teamwork,O
Presentation,PROPN,conj,Teamwork,O
0,0,0,0,0
,PROPN,compound,Troubleshoot,O
Troubleshoot,PROPN,nsubj,resolve,O
and,CCONJ,cc,Troubleshoot,O
resolve,VERB,ROOT,resolve,O
problems,NOUN,compound,skills,O
skills,NOUN,dobj,resolve,O
0,0,0,0,0
Career,NOUN,compound,Summary,O
Summary,PROPN,ROOT,Summary,O
0,0,0,0,0
A,DET,det,"deadlines,",O
forward,ADJ,advmod,capable,O
"thinking,",NOUN,npadvmod,capable,O
capable,ADJ,preconj,A,O
and,CCONJ,cc,capable,O
committed,ADJ,conj,capable,O
test,NOUN,compound,manager,O
manager,NOUN,dobj,committed,O
with,ADP,prep,committed,O
a,DET,det,ability,O
proven,VERB,amod,ability,O
ability,NOUN,pobj,with,O
to,PART,aux,meet,O
meet,VERB,acl,ability,O
agreed,VERB,acl,ability,O
"deadlines,",PUNCT,ROOT,"deadlines,",O
0,0,0,0,0
co-ordinate,ADJ,ROOT,co-ordinate,O
work,NOUN,dobj,co-ordinate,O
and,CCONJ,cc,work,O
work,VERB,conj,work,O
to,ADP,prep,co-ordinate,O
defined,VERB,amod,methodologies,O
testing,NOUN,compound,methodologies,O
methodologies,NOUN,pobj,to,O
within,ADP,prep,co-ordinate,O
a,DET,det,environment.,O
structured,VERB,amod,environment.,O
environment.,NOUN,pobj,within,O
Focused,VERB,acl,environment.,O
on,ADP,prep,Focused,O
0,0,0,0,0
any,DET,det,task,O
task,NOUN,ROOT,task,O
at,ADP,prep,task,O
hand,NOUN,pobj,at,O
and,CCONJ,cc,task,O
able,ADJ,amod,task,O
to,PART,aux,utilize,O
utilize,VERB,xcomp,able,O
existing,VERB,amod,knowledge,O
test,NOUN,compound,knowledge,O
knowledge,NOUN,dobj,utilize,O
and,CCONJ,cc,knowledge,O
experiences,NOUN,conj,knowledge,O
to,PART,aux,come,O
come,VERB,xcomp,utilize,O
up,PART,prt,come,O
with,ADP,prep,come,O
practical,ADJ,pobj,with,O
0,0,0,0,0
solutions,NOUN,ROOT,solutions,O
and,CCONJ,cc,solutions,O
alternatives,NOUN,conj,solutions,O
to,ADP,prep,solutions,O
testing,NOUN,pcomp,to,O
processes.,NOUN,dobj,testing,O
Having,VERB,ROOT,Having,O
first,ADJ,amod,executive,O
class,NOUN,compound,executive,O
executive,NOUN,nsubj,negotiating,O
"leadership,",PROPN,amod,negotiating,O
negotiating,VERB,dobj,Having,O
and,CCONJ,cc,negotiating,O
0,0,0,0,0
communication,NOUN,compound,skills,S-SKILL
skills,NOUN,ROOT,skills,O
and,CCONJ,cc,skills,O
capable,ADJ,conj,skills,O
of,ADP,prep,capable,O
providing,VERB,pcomp,of,O
authoritative,ADJ,amod,guidance,O
guidance,NOUN,dobj,providing,O
and,CCONJ,cc,providing,O
advise,VERB,conj,providing,O
to,ADP,prep,advise,O
both,DET,pobj,to,O
in,ADP,prep,both,O
house,NOUN,pobj,in,O
and,CCONJ,cc,skills,O
0,0,0,0,0
third,ADJ,amod,test,O
party,NOUN,compound,test,O
test,NOUN,compound,teams.,O
teams.,NOUN,ROOT,teams.,O
0,0,0,0,0
Key,ADJ,amod,skills,O
skills,NOUN,ROOT,skills,O
0,0,0,0,0
Areas,NOUN,ROOT,Areas,O
of,ADP,prep,Areas,O
Expertise,PROPN,pobj,of,O
0,0,0,0,0
,PROPN,compound,Software,O
Software,NOUN,compound,testing,B-SKILL
testing,NOUN,ROOT,testing,E-SKILL
0,0,0,0,0
Integration,PROPN,compound,System,B-SKILL
System,PROPN,compound,Defects,M-SKILL
UAT,PROPN,compound,Defects,M-SKILL
Defects,NOUN,ROOT,Defects,E-SKILL
0,0,0,0,0
tracking,VERB,ROOT,tracking,O
0,0,0,0,0
,PROPN,compound,Advertising,O
Advertising,NOUN,ROOT,Advertising,O
and,CCONJ,cc,Advertising,O
media,NOUN,compound,domain,O
domain,NOUN,conj,Advertising,O
0,0,0,0,0
,PROPN,compound,Program,O
Program,PROPN,compound,management,B-SKILL
management,NOUN,ROOT,management,E-SKILL
0,0,0,0,0
,PROPN,compound,Business,O
Business,NOUN,compound,operations,B-SKILL
operations,NOUN,ROOT,operations,E-SKILL
0,0,0,0,0
,PROPN,compound,Vendor,O
Vendor,PROPN,compound,management,B-SKILL
management,NOUN,ROOT,management,E-SKILL
0,0,0,0,0
,PROPN,compound,Business,O
Business,NOUN,compound,development,B-SKILL
development,NOUN,ROOT,development,E-SKILL
0,0,0,0,0
,PROPN,compound,resources,O
Human,ADJ,compound,resources,B-SKILL
resources,NOUN,ROOT,resources,E-SKILL
0,0,0,0,0
Recruitment,NOUN,ROOT,Recruitment,O
and,CCONJ,cc,Recruitment,O
resourcing,VERB,conj,Recruitment,O
0,0,0,0,0
Professional,ADJ,compound,Abilities,S-LEVEL
Abilities,NOUN,ROOT,Abilities,O
0,0,0,0,0
,PROPN,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
across,ADP,prep,Experience,O
multiple,ADJ,amod,types,O
types,NOUN,pobj,across,O
of,ADP,prep,types,O
testing,VERB,pcomp,of,S-SKILL
"i.e.,",PROPN,compound,system,O
integration,NOUN,compound,system,B-SKILL
system,NOUN,compound,acceptance,M-SKILL
user,NOUN,compound,acceptance,M-SKILL
acceptance,NOUN,dobj,testing,E-SKILL
0,0,0,0,0
,PROPN,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
of,ADP,prep,Experience,O
working,VERB,pcomp,of,O
on,ADP,prep,working,O
"business,",PROPN,nmod,requirements,O
technical,ADJ,amod,requirements,O
and,CCONJ,cc,technical,O
functional,ADJ,conj,technical,O
requirements,NOUN,pobj,on,O
0,0,0,0,0
,PROPN,compound,Knowledge,O
Knowledge,PROPN,ROOT,Knowledge,O
of,ADP,prep,Knowledge,O
MS,PROPN,compound,tools,B-SKILL
office,NOUN,compound,tools,E-SKILL
tools,NOUN,pobj,of,O
including,VERB,prep,Knowledge,O
MS,PROPN,compound,project,B-SKILL
project,NOUN,pobj,including,E-SKILL
and,CCONJ,cc,project,O
power,NOUN,compound,point,B-SKILL
point,NOUN,conj,project,E-SKILL
0,0,0,0,0
,PROPN,nsubj,Able,O
Able,VERB,ROOT,Able,O
to,PART,aux,take,O
take,VERB,xcomp,Able,O
preventive,ADJ,amod,action,O
action,NOUN,dobj,take,O
when,ADV,advmod,become,O
any,DET,det,risks,O
risks,NOUN,nsubj,become,O
become,VERB,advcl,take,O
unacceptable,ADJ,acomp,become,O
0,0,0,0,0
,PROPN,compound,Understanding,O
Understanding,VERB,ROOT,Understanding,O
of,ADP,prep,Understanding,O
different,ADJ,amod,approaches,O
test,NOUN,compound,approaches,O
approaches,NOUN,pobj,of,O
and,CCONJ,cc,approaches,O
techniques,NOUN,conj,approaches,O
0,0,0,0,0
,PROPN,nsubj,maintain,O
Actively,ADV,advmod,maintain,O
maintain,VERB,ROOT,maintain,O
awareness,NOUN,dobj,maintain,O
and,CCONJ,cc,awareness,O
understanding,NOUN,conj,awareness,O
of,ADP,prep,awareness,O
current,ADJ,amod,developments,O
developments,NOUN,pobj,of,O
and,CCONJ,cc,awareness,O
best,ADJ,conj,awareness,O
0,0,0,0,0
proactive,ADJ,ROOT,proactive,O
in,ADP,prep,proactive,O
testing,NOUN,pobj,in,S-SKILL
0,0,0,0,0
,PROPN,compound,Knowledge,O
Knowledge,PROPN,ROOT,Knowledge,O
of,ADP,prep,Knowledge,O
planning,NOUN,pobj,of,S-SKILL
and,CCONJ,cc,planning,O
execution,NOUN,conj,planning,O
0,0,0,0,0
,PROPN,ROOT,,O
Making,VERB,acl,,O
sure,ADJ,acomp,Making,O
that,ADP,mark,comply,O
all,DET,det,plans,O
test,NOUN,compound,plans,O
plans,NOUN,nsubj,comply,O
comply,ADV,ccomp,sure,O
with,ADP,prep,comply,O
company,NOUN,compound,"guidelines,",O
"guidelines,",NOUN,compound,standards,O
standards,NOUN,pobj,with,O
and,CCONJ,cc,comply,O
0,0,0,0,0
regulations.,PROPN,ROOT,regulations.,O
0,0,0,0,0
Managerial,ADJ,compound,Abilities,O
Abilities,NOUN,ROOT,Abilities,O
0,0,0,0,0
,PROPN,compound,Managing,O
Managing,VERB,ROOT,Managing,O
test,NOUN,compound,teams,O
teams,NOUN,dobj,Managing,O
0,0,0,0,0
,PROPN,nmod,skills,O
Strong,ADJ,nmod,skills,S-LEVEL
influencing,VERB,nmod,skills,O
and,CCONJ,cc,influencing,O
communication,NOUN,conj,influencing,S-SKILL
skills,NOUN,ROOT,skills,O
0,0,0,0,0
,PROPN,ROOT,,O
Having,VERB,acl,,O
a,DET,det,attitude,O
flexible,ADJ,amod,attitude,O
attitude,NOUN,dobj,Having,O
and,CCONJ,cc,attitude,O
positive,ADJ,amod,approach,O
approach,NOUN,conj,attitude,O
0,0,0,0,0
,PROPN,compound,Ability,O
Ability,NOUN,ROOT,Ability,O
to,PART,aux,lead,O
lead,VERB,acl,Ability,O
offshore,ADJ,amod,Teams,O
testing,NOUN,compound,Teams,S-SKILL
Teams,NOUN,dobj,lead,O
0,0,0,0,0
,PROPN,compound,Experience,O
Experience,NOUN,ROOT,Experience,O
on,ADP,prep,Experience,O
client,NOUN,compound,facing,O
facing,VERB,compound,roles,O
roles,NOUN,pobj,on,O
0,0,0,0,0
,PROPN,nsubj,maintaining,O
Constantly,ADV,advmod,maintaining,O
maintaining,VERB,ROOT,maintaining,O
high,ADJ,amod,levels,S-LEVEL
levels,NOUN,dobj,maintaining,O
of,ADP,prep,levels,O
accuracy,NOUN,pobj,of,O
0,0,0,0,0
,PROPN,compound,Ability,O
Ability,PROPN,ROOT,Ability,O
to,PART,aux,learn,O
quickly,ADV,advmod,learn,O
learn,VERB,acl,Ability,O
applications,NOUN,dobj,learn,O
with,ADP,prep,applications,O
minimal,ADJ,amod,documentation,O
documentation,NOUN,pobj,with,O
0,0,0,0,0
,PROPN,compound,An,O
An,DET,det,understanding,O
understanding,NOUN,ROOT,understanding,O
and,CCONJ,cc,understanding,O
appreciation,NOUN,conj,understanding,O
of,ADP,prep,understanding,O
the,DET,det,SDLC,O
full,ADJ,amod,SDLC,O
SDLC,PROPN,pobj,of,O
and,CCONJ,cc,understanding,O
how,ADV,advmod,relates,O
testing,NOUN,nsubj,relates,S-SKILL
relates,VERB,conj,understanding,O
to,ADP,prep,relates,O
it,PRON,pobj,to,O
0,0,0,0,0
,PROPN,nsubj,translate,O
Can,VERB,aux,translate,O
translate,VERB,ROOT,translate,O
business,NOUN,compound,processes,O
processes,NOUN,dobj,translate,O
in,ADP,prep,translate,O
to,PART,prep,translate,O
clear,ADJ,amod,Scenario,O
and,CCONJ,cc,clear,O
comprehensive,ADJ,conj,clear,O
test,NOUN,compound,Scenario,O
Scenario,NOUN,pobj,to,O
0,0,0,0,0
,PROPN,nmod,Training,O
Training,VERB,ROOT,Training,O
new,ADJ,amod,team,O
test,NOUN,compound,team,O
team,NOUN,compound,members,O
members,NOUN,dobj,Training,O
0,0,0,0,0
SUMMARY,NOUN,ROOT,SUMMARY,O
0,0,0,0,0
,PROPN,ROOT,,O
Primary,PROPN,compound,skills:,S-LEVEL
skills:,NOUN,nmod,,O
0,0,0,0,0
Have,VERB,ROOT,Have,O
3,NUM,nummod,years,B-LEVEL
years,NOUN,compound,experience,E-LEVEL
experience,NOUN,dobj,Have,O
working,VERB,acl,experience,O
on,ADP,prep,working,O
Mobile,PROPN,nmod,Applications,S-SKILL
",",PUNCT,punct,Mobile,O
Web,NOUN,conj,Mobile,S-SKILL
and,CCONJ,cc,Web,O
Window,PROPN,conj,Web,B-SKILL
Applications,PROPN,pobj,on,E-SKILL
.,PUNCT,punct,Have,O
0,0,0,0,0
Have,VERB,ROOT,Have,O
experience,NOUN,dobj,Have,O
in,ADP,prep,experience,O
write,VERB,pcomp,in,O
a,DET,det,plan,O
software,NOUN,compound,plan,O
test,NOUN,compound,plan,B-SKILL
plan,NOUN,dobj,write,E-SKILL
.,PUNCT,punct,Have,O
0,0,0,0,0
Have,VERB,ROOT,Have,O
good,ADJ,amod,experience,S-LEVEL
knowledge,NOUN,compound,experience,O
experience,NOUN,dobj,Have,O
about,ADP,prep,experience,O
the,DET,det,technique,O
testing,NOUN,nmod,process,S-SKILL
process,NOUN,nmod,technique,O
and,CCONJ,cc,process,O
testing,NOUN,conj,process,S-SKILL
technique,NOUN,pobj,about,O
0,0,0,0,0
"Functional,",PROPN,nmod,acceptance,O
"Non-Functional,",PROPN,nmod,acceptance,O
"Integration,",PROPN,nmod,"Regression,",O
"Regression,",PROPN,appos,"Non-Functional,",O
User,PROPN,compound,acceptance,B-SKILL
acceptance,NOUN,ROOT,acceptance,E-SKILL
",",PUNCT,punct,acceptance,O
"Load,",PROPN,compound,"Tress,",O
"Tress,",PROPN,appos,acceptance,O
and,CCONJ,cc,"Tress,",O
0,0,0,0,0
Performance,NOUN,compound,testing,O
testing,NOUN,ROOT,testing,S-SKILL
.,PUNCT,punct,testing,O
0,0,0,0,0
Use,VERB,ROOT,Use,O
proficiently,ADV,advmod,Use,O
JQuery,X,compound,Server,S-SKILL
SQL,PROPN,compound,Server,B-SKILL
Server,PROPN,dobj,Use,E-SKILL
and,CCONJ,cc,Server,O
MySQL,PROPN,conj,Server,S-SKILL
.,PUNCT,punct,Use,O
0,0,0,0,0
Experience,NOUN,compound,building,O
building,VERB,ROOT,building,O
and,CCONJ,cc,building,O
maintaining,VERB,conj,building,O
test,NOUN,compound,automation,O
automation,NOUN,dobj,maintaining,O
Based,VERB,prep,building,O
on,ADP,prep,Based,O
“,PROPN,compound,API”,O
Selenium,PROPN,compound,API”,S-SKILL
API”,PROPN,pobj,on,O
.,PUNCT,punct,building,O
0,0,0,0,0
Have,VERB,ROOT,Have,O
good,ADJ,amod,experience,S-LEVEL
experience,NOUN,dobj,Have,O
about,ADP,prep,experience,O
bug,NOUN,compound,tools,O
tracking,NOUN,amod,tools,O
tools,NOUN,pobj,about,O
including:,PROPN,nmod,Jira,O
Jira,PROPN,appos,tools,S-SKILL
",",PUNCT,punct,Jira,O
Redmine,PROPN,conj,Jira,S-SKILL
",",PUNCT,punct,Redmine,O
Test,PROPN,compound,Rail,B-SKILL
Rail,PROPN,conj,Redmine,E-SKILL
and,CCONJ,cc,Rail,O
Trello,PROPN,conj,Rail,S-SKILL
.,PUNCT,punct,Have,O
0,0,0,0,0
Have,VERB,ROOT,Have,O
experience,NOUN,dobj,Have,O
for,ADP,prep,experience,O
performance,NOUN,compound,testing,O
testing,NOUN,pobj,for,S-SKILL
tool:,PUNCT,nmod,Jmeter,O
Jmeter,PROPN,dobj,Have,S-SKILL
0,0,0,0,0
Understanding,VERB,amod,env,O
multi,ADJ,amod,environment,O
environment,NOUN,compound,testing,O
testing,NOUN,compound,Test,S-SKILL
Test,PROPN,nmod,env,O
",",PUNCT,punct,Test,O
UAT,PROPN,conj,Test,O
and,CCONJ,cc,UAT,O
PRODUCTION,PROPN,conj,UAT,O
env,NOUN,ROOT,env,O
.,PUNCT,punct,env,O
0,0,0,0,0
,PROPN,nmod,application,O
Web,NOUN,nmod,application,S-SKILL
and,CCONJ,cc,Web,O
Mobile,NOUN,conj,Web,S-SKILL
application,NOUN,ROOT,application,O
development:,X,nmod,application,O
0,0,0,0,0
Collect,VERB,compound,Business,O
Business,PROPN,compound,rules,O
rules,NOUN,ROOT,rules,O
and,CCONJ,cc,rules,O
requirements;,X,conj,rules,O
0,0,0,0,0
Manage,VERB,ROOT,Manage,O
qualities,NOUN,dobj,Manage,O
of,ADP,prep,qualities,O
good,ADJ,pobj,of,S-LEVEL
software;,PROPN,punct,Manage,O
0,0,0,0,0
Reduce,VERB,ROOT,Reduce,O
a,DET,det,number,O
number,NOUN,dobj,Reduce,O
of,ADP,prep,number,O
bugs,NOUN,pobj,of,O
when,ADV,advmod,delivering,O
delivering,VERB,advcl,Reduce,O
a,DET,det,product,O
product,NOUN,dobj,delivering,O
to,ADP,dative,delivering,O
customers.,NOUN,pobj,to,O
0,0,0,0,0
Report,NOUN,nmod,defects.,O
and,CCONJ,cc,Report,O
document,NOUN,conj,Report,O
defects.,NOUN,ROOT,defects.,O
0,0,0,0,0
Support,PROPN,compound,tasks.,O
BA,PROPN,nmod,tasks.,O
team's,X,punct,tasks.,O
tasks.,NOUN,ROOT,tasks.,O
0,0,0,0,0
,PROPN,dep,Scrum,O
Agile,PROPN,compound,Scrum,B-SKILL
Scrum,PROPN,ROOT,Scrum,E-SKILL
facilitator:,PROPN,dobj,Scrum,O
0,0,0,0,0
Build,VERB,ROOT,Build,O
a,DET,det,understanding,O
good,ADJ,amod,understanding,S-LEVEL
understanding,NOUN,dobj,Build,O
of,ADP,prep,understanding,O
the,DET,det,Scrum,O
Agile,PROPN,compound,Scrum,B-SKILL
Scrum,PROPN,pobj,of,E-SKILL
framework.,VERB,punct,Build,O
0,0,0,0,0
Training,PROPN,compound,Scrum,O
Agile,PROPN,compound,Scrum,B-SKILL
Scrum,PROPN,compound,methodology,E-SKILL
methodology,NOUN,ROOT,methodology,O
for,ADP,prep,methodology,O
internal,ADJ,amod,for,O
and,CCONJ,cc,internal,O
external.,NOUN,punct,methodology,O
